speaker,words,tags,timestamp
HR,"when he come home, of course, he 'd bought some shoes for us; I think",,
HR,"it was a dollar or a dollar and a halfthose days. And, oh, us kids",,
HR,"we was wild to get out and try them new shoes on. God, he'd come out",,
HR,"there moonlight night and say, ""You boys get in the house and take them",,
HR,"shoes off, if you want to tear around, you save them for winter.""",,
HR,"Just that hard up. Well, I'll tell you, we had to obey him, little",,
HR,devils. Alright. And then the next year we got a little more ground,,
HR,plowed up so we had enough to sow flax. You know what flax is? And,,
HR,"he was just lucky enough to get a good price for that flax. But,",,
HR,"what I started to say, when he sowed that, he broadcast with his hand,",,
HR,"that way, I was a little boy maybe ten years old then, had to go",,
HR,"walk in his tracks so he could see how far he had to go away from it,",,
HR,"see, you know what I mean? So he'd get it lapped just right. And",,
HR,"he'd sow this early,,morning, about four o'clock before the breeze'd",,
HR,"come up, cause that flax is light and the breeze'11 blow it. There",,
HR,"I was, just trotting along barefooted and cold, .",,
SS,You would follow him?,,
HR,"No, I'd go ahead of him.",,
SS,"Oh, yes.",,
HR,"He got a good job seeding that way. Later years, then, here's another",,
HR,"improvement they made over that, or he got the idea. Somebody, I guess",,
HR,"had done it, and he seen it. On these two hind wheels, that I was tel",,
HR,"ling you about, that he'd fixed, you know.",,
SS,Locked.,,
HR,He put a tub - washtub- put grain in that and then he had me driving,,
HR,"the team— No- had one of us boys driving the team, the other one on",,
HR,a pony out here riding the wheel tracks with a rope to the horses so,,
HR,"they couldn't only be just so far, and, Dad, of course, he'd stand",,
HR,"there and sow with both hands, broadcast bo-fch ways, and he could sow",,
HR,forty feet wide. He could sow forty acres a day that way.,,
SS,He'd stand in the back of the wagon?,,
HR,"Stand in the back of the wagon; grab his wheat out of this, and go",,
HR,"this way. Forty acre a day. Well, then, we had to harrow thatget",,
HR,"it covered so it'd grow. Later years, then he finally got him a",,
HR,broadcast seeder. They got little shovels and there's only about,,
HR,"eight or ten foot, and that didn't sow nearly as fast, but you could",,
HR,"sow— oh, you had to go like the devil to sow twenty acres a day with",,
HR,that. Three horses I think's all that they put on that one.,,
SS,I asked you how much he made on harvest that first year and you didn't,,
SS,tell me. What happened in that first year of harvesting when he went,,
SS,out.,,
HR,"Oh, I forgot that. Thirty-five dollars. That's what he got.",,
SS,How long did he go?,,
HR,"Oh, God, not very long- well, that thirty-five dollars, hell the",,
HR,"wages— well, of course, he was stacking, but I don't know if he",,
HR,"stacked that year,, though. See, later years, when the farmers started",,
HR,"to getting bigger fields and they found out Dad was a good stacker,",,
HR,"gee, they hired him right and left. I had to go over and help him",,
HR,"to pitch. When I was fifteen years old I took a man's place. Boy,",,
HR,I was out there pitching them big bundles on the stacks. And I'll,,
HR,show you the stacks right there—,,
SS,Did he work around Genesee or some place?,,
SS,Do you know where he went to work that year?,,
HR,"Oh, Genesee country. They were more advanced, them farmers, see.",,
SS,How was it that your folks wound up leaving Norway and coming to Park?,,
HR,You mean my folks coming from Norway?,,
SS,Yeah.,,
HR,"Oh, yeah, see Dad was only five years old when the grandparents come",,
HR,"over the ocean, see. And they settled in— Want me to tell where they",,
HR,settled?,,
SS,Yeah.,,
HR,"Well, they settled in Minnesota. And they stayed there a while. And",,
HR,"Dad didn't get married until he was twenty-five, see. And so, he got",,
HR,"to working out after he got to be quite a little man— young man, you",,
HR,"know, and saving his money. Them days people would save their money",,
HR,"better'n they do nowdays. Well, they had to. And Granddad had hauled",,
HR,"oak poles. I think he said nine miles, Dad told me. With oxen. He",,
HR,"didn't have much transportation. With oxen, see. And they stayed",,
HR,"there, and they had bad luck. But, Dad was smart, he was working out",,
HR,"for wages; he wasn't farming. Didn't get big wages, but he kept sav",,
HR,"ing what he could, see.",,
SS,They had bad luck with the oxen?,,
HR,No. No. They had bad luck with the crops. That's what I wanted to tell,,
HR,"you, later. Maybe I shouldn't tell you about this hard luck he had",,
HR,getting his wood. He said they'd start at nine o'clock in the morning,,
HR,"and him and his buddy, he was a husky man, Old Granddad- he lived to",,
HR,"be ninety-seven. The sickest he ever ""saw, he stayed with us one yearone",,
HR,winter- over there in Park when we was on the Conn place- and,,
HR,"coming up walking, ""Helmer1,1 he says,— couldn't talk very plain- ""You",,
HR,"will haul the logs down here, I will cut 'em up. Split 'em up, carry",,
HR,"the wood in."" Them days, we burned wood, see. Cookstove and all.",,
HR,"""Well."" I said, ""Granddad,"" I said, ""I did have a tree climber."" You've",,
HR,"those ""tree climbers woodsaws, ain't you? I traded a gangplow that I'd",,
HR,"bought fromARidt fellow over at Park, traded even up. So I had",,
HR,"this gas woodsaw, and there was a great, big tree up on the mountain",,
HR,"side there. ""Granddad, if I cut this big log I can't snake it down,""",,
HR,"I said, ""but I'll saw the blocks up and bring them down to you, and",,
HR,"you split 'em up."" ""Oh, yes, dat be alright,"" he said. But he did",,
HR,"saw the little logs. He was smart enough to roll it up on skids, see,",,
HR,and he'd stand straight. And I could file a saw because I'd learnt,,
HR,"that when I was cutting cordwood the first year we's married in Orofino,",,
HR,"1914. That's how I made my living that winter, cutting cordwood. A",,
HR,dollar and a quarter a cord.,,
SS,"Your grandfather, he was pretty old then?",,
HR,"Well, he was about as old as Steiner is now, about eighty-five or six",,
HR,"year old. But, hell, he was a husky. God, he was out there working",,
HR,"like that, see",,
SS,Right when he was that old?,,
HR,"Yeah. And I felled this tree and knocked down five others, as luck",,
HR,"would have it, the little ones got in the way, see. But it made it",,
HR,nice. They laid on the hill like that and the upper part of the tree,,
HR,the stump part laid up the hill and I could move my saw down the hill,,
HR,"see. And I hauled the blocks down. Oh, he was tickled. Oh, hell,",,
HR,"they was four or five feet in diameter, great, big, blocks. But it",,
HR,made good cook wood. It was yellow pine.,,
SS,"Okay, but you were talking about him and his logging when he was a",,
SS,"young man, himself.",,
HR,"No. Yeah, I am getting too far ahead. Now, we jumped from Minnesota",,
HR,"to Park. Okay, we'll finish Minnesota, now. The way it was, he got",,
HR,"his wood that way, him and his brother, Throwen , he called him,",,
HR,"they would go out there and he said they could saw— No, they didn't",,
HR,"saw them days, they just chopped— that oak was hard to saw and them",,
HR,"saws they had them days,wasn't a good saw, it was just a - like a hand",,
HR,"saw, no drag to it. So they made headway by chopping- he was a very",,
HR,"good axeman, oh, God, they chopped four cords— 'course that'd be",,
HR,four foot lengths. Said they could make four cords in a day; go there,,
HR,"and come back. Took 'em six hours, see, to do all that and make that",,
HR,"nine mile trip. That was agoing some, they had to go like the devil",,
HR,"to doaAL and make all that trip, nine miles. I don't know how they",,
HR,"done it, but he claims he done it. And, so, they were farming there",,
HR,"for four or five years. Two years, I think it was, they had hail",,
HR,"storms; either two years, either hail storms or three years hail storms",,
HR,"and visa versa, grasshoppers. Five years of hard luck. And Dadhe",,
HR,had enough money saved up that I guess he could move all of 'em;,,
HR,"grandparents and all over to Park. And this Granddad of mine, of",,
HR,"course, he was a husky and he'd go out in the harvest field, too. And",,
HR,he was a good stacker. That's how he come to make a go of it. Every,,
HR,summer he'd come out here to Genesee country and stack grain for the,,
HR,"people. And in the winter he would,and split shakes, that's what Ed",,
HR,"was telling about, how he carried them shake blocks, you remember?",,
HR,"They didn't have horses, they made snowshoes to walk on top of the",,
HR,"snow. Split them shakes, see.",,
SS,He did that in Park?,,
HR,"Yeah, that was in Park. Now you would think that a man wouldn't go",,
HR,across an old canyon- there wasn't no grade there- but he just loved,,
HR,that country. What he was after; the timber. He got all that cold,,
HR,"stuff in the East, no timber close, you see. He wanted to get where",,
HR,"there was plenty of timber close, and besides the water. He was",,
HR,smart enough to find a good spring on that place and it's still there.,,
HR,Water and wood. He had her made.,,
SS,"Do you know where it was in Minnesota, more or less, where they were?",,
HR,"It was close to Minneapolis. Let's see, what do they call that? Yeah,",,
HR,I believe was their closest place. Let me look at my,,
HR,"birth certificate. - Looky there, I got it on carpentry, by God,",,
HR,I took up welding first and I only lasted on it— I mean it got the,,
