speaker,words,tags,timestamp
ER,"herring come in. Why, we'd surround them with a  y'know, so they couldn't",,
ER,"get away. crew --a crew of about twelve, I think. Each crew was",,
ER,lust about twelve man. And we lived on the boat. It,,
ER,"was a sailboat. And the boss, he'd be up on the hill some nights, you know,",,
ER,watching for these herring schools. 6n a clear night you can see the,,
ER,"reflection on the sky, you know, from the herring. They come up fairly close",,
ER,to the surface of the water and it reflects on the sky. Something like the,,
ER,"northern lights, you know. And he'd watch that reflection where they went,",,
ER,and then if they got in close to land some place h thought he cold get,,
ER,"'em surrounded, why he'd hurry down and get everybody out of bed and out",,
ER,we'd go with that net and surround them. And then we had them. They couldn*t,,
ER,get away.,,
SS,How'd you get the nets around them? Did you wade in the water or did use,,
SS,the boats?,,
ER,"No, rowboats. See the nets, you know, they have rocks in the bottom and",,
ER,"cork ot^the top. So you throw 'era out, they make awall, y'know—one end",,
ER,goes down to the bottom and corks on the top holds it floatin so *won't,,
ER,sink. And then they'd get in touch with some of the buyers. the,,
ER,times I was out there we sold the herring to Englishmen. They come in with,,
ER,the steamers there from England and we'd load »em up with herring. They off;,,
ER,they put the herring in boxes. They had ice with em. So they used shovels.,,
ER,They'd shovel the herring in and then a shovel of ice they filled the box,,
ER,up. Some of them steamers h about two thousand boxes of herring. And a box,,
ER,"would hold just about a barrel, I guess. But then we worked and day",,
ER,"till we got the boat loaded. everybody got together then, too, you know.",,
ER,the boat come in they wanted to get loaded just as soon as possible,,
ER,"on account of the icewould melt, I suppose. So you had to everybody get dfc",,
ER,and workA get the boat loaded. So that was quite a business them days.,,
SS,What kind of a catch would you come up with in one run in a rowboat?With,,
SS,your net out?,,
ER,"Oh, I think we had some catches there up to, oh, I'd say two or three",,
ER,"thousand barrels, you know. Oh yeah, it was big schools come in there. Lots",,
ER,"of herring. And once in a while we'd cath some cod, too, or other fish in",,
ER,"there with . One time out there, I see the herring and the fish come in,",,
ER,"and they were so tight, they come up kinda on the shore there, the waves",,
ER,come in you know and then the herring come in. And then the wave go back,,
ER,out again and lay there and kick in the sand there,,
ER,That's how they were crowded up against the land there. And we went out in,,
ER,"the rowboat there with hooks, y'know. And we'd hook a lot of codfish",,
ER,"right out of the rowboat. They were right up on the surface, so tight in",,
ER,"there, you know. Just packed in there. We'd catch 'em just with a hook.",,
SS,"Well, how long did this run last?",,
ER,"Oh, ' used to ; around a month and a half, two months. The way",,
ER,they actually worked the they started up in the northern part there,,
ER,"earlier. then later on they seemed like they moved south, and we'd",,
ER,"move with 'em, you know. We'd go down south and maybe we'd catch another",,
ER,"school down there. So we jsedto be out there for a month and a half, two",,
ER,months.,,
SS,And you'd leave to go further south?,,
ER,"Yeah, on a sailboat; we all lived on a sailboat. I'll tell you what kind",,
ER,"of grub we had with us, we took a grub stake with us. We'd buy a whole barrel",,
ER,"full of  you know, or we call 'em  That's a dry toast",,
ER,"made out of rye. But it! keep, dry. So we'd buy a whole barrel full of that.",,
ER,"And then we'd haveja big slab of pork, maybe. And we'd buy a sack or two",,
ER,there,,
ER,"of peas. We had lots of pea soup. That was a good dish them days back, pea",,
ER,"soup with ham in it or pork. And then we'd cook mush, you know ,and stuff like",,
ER,"that. Had other meat too, with us, like beef- We'd cook lots of potatoes,",,
ER,"wgetables, like rutabagas, carrots. We had a whole supply with",,
ER,us right on the boat there.,,
SS,And you just lived on the boat?,,
ER,"Lived on the boat, slept on the boat and cooked there and eat there and",,
ER,everything.,,
SS,And you were ready to go night or day when the fish came?,,
ER,"That's right. We had to be ready to go any notice we got, had to be ready to",,
ER,go. Yep.,,
