speaker,words,tags,timestamp
DB,"Yeah, they was shipping over there then. Shipping all of the lumber they",,
DB,"wanted. 'Course at that time they didn't ship 'em logs, they shipped 'em",,
DB,cants. They squared 'em up and canted them out and shipped 'em over there.,,
DB,"So, how ya gonna stop it? We can't stop it. It's just like this way, you",,
DB,know. My wife was cooking over there at the University at Moscow. And,,
DB,"there was a lad I got pretty well acquainted with, and he come over here,",,
DB,"him and his lady friend (that was before he was married), they'd come over",,
DB,"here, and they was over here several different times. Well we got a letter",,
DB,"from him this Christmas, and he's 35 miles south of the equator. Well, it's",,
DB,"the way that big monied outfit operates. And he told us, he said, ""I'm",,
DB,"a-drivin' a helicopter, logging with it. A big one."" And he said,""Weyerhaeusers,""",,
DB,"he said ""tell Dick,"" he said, ""Weyerhaeusers owns 85/6 of it."" And he said,",,
DB,"""The army here on this island owns the other 15$i"". Yeah. Well, now this",,
DB,"feller that the boy works for there in California, that Simpson, Weyerhaeuser",,
DB,"and him's related, and they work together. They got two big mills there,",,
DB,"bigger than that'n in Lewiston, and just a highway run between 'em. And",,
DB,"they'll take one load of logs to one, they'll take it there; we'll take one",,
DB,"load of logs to the other, and they take it there. So what ya gonna do?",,
DB,"But when he went in the islands, Weyerhaeuser went to the islands, what",,
DB,did Simpson do—he moved three mills into Alaska. You get the idea? They,,
DB,"got it on both ends, haven't they? (Laughs.) And that's just the way it",,
DB,"works. Yeah. Yes sir, that's just the way it works.",,
DB,"Well, you know when I was scaling up there (between Santa and Fernwood),",,
DB,"I worked there at the mill. Well there's the picture of it, I'll show it to",,
DB,ya. Here. I worked here at this mill 19 years. Well in fact therer was,,
DB,three sawmills there. I'll show you how it is. You see here is the Milwaukee,,
DB,"Railroad right down through here. Here's a sawmill, here's a sawmill, here's",,
DB,"a sawmill and here's a sawmill here, and here is the planer. And this is",,
DB,"sawlogs here, and that's lumber. So. Now this Fairhurst from Portland, he",,
DB,"started all that operation, furnished the money for it. But now it's all",,
DB,"tore up. But we've got the mill (let me get it better on my glasses), but",,
DB,"they don't saw any more lumber, they saw chips. That Scott Paper Company",,
DB,"got it. And the mill sets here, and they just cut the chips an in here. Now, here's",,
DB,"something else, y'know. Weyerhaeuser was gonna put",,
DB,"in a chipper at Clarkia, because this outfit here didn't handle big enough",,
DB,"logs. So they said ""All right. We'll put in a chipper in Clarkia that'll",,
DB,"handle it."" (I'll get that back up there. He hangs the picture up.) And",,
DB,"he said, ""If you fellers don't want it,"" he said, ""we're gonna take our chips",,
DB,"to Lewiston."" All right. So now, I was talking to one of the boys the",,
DB,"other day, and what they're doing now, they run eight hours for Scott Paper",,
DB,"Company, and the other eight hours they run for Weyerhaeuser. And they were",,
DB,"hauling them chips to Lewiston, what Weyerhaeuser gets, by truck. So I",,
DB,"guess Weyerhaeuser kinda made 'em come to time, y'know. Oh, they can do it.",,
DB,(Laughs.),,
SAM,"When they logged the country off here, did they then turn around and sell",,
SAM,it for farms?,,
DB,"Yah, yah. That's what they done. I bought all this. I bought this, at",,
DB,"one time here I had 240 acres. This 40 here, and that one on the flat—I",,
DB,"give $700 for this and $800 for that'n. Then back on the hill over there,",,
DB,"I got that for $600. Then I bought a 40 right over the hill for $400, and",,
DB,that's the way they cut it out.,,
SAM,"And so that way you didn't have to clear it, it was cleared for you pretty",,
SAM,"much, huh?",,
DB,"Nooo, I had to clear it. Because well, them days we had, well, we didn't",,
DB,"have no dozers nor nothing, we had to do it all by hand. That's pretty hard",,
DB,"work. Blow it out, and stumps, and set it afire, and oh boy. Quite a job",,
DB,a-makin' one of these farms out of that. You can see over there yet on that,,
DB,"hill them big stumps, there's a lot of 'em over there yet. Yeah, she's a",,
DB,"hard, hard way. Well, of course now they got the dozers, not much of a job,",,
DB,"you know, to clear a piece of land. But where you do it all with a team and",,
DB,"powder, blocks and lines, that's different. And that's the way we used to",,
DB,have to clear that. Now my wife and that cripple they cleared that,,
DB,"flat over there with one horse. And the company, they had a nice little",,
DB,"team up there, and one of 'em, he got sick and died. Nogle, he come down,",,
DB,"and he said, ""Dick, don't you want a horse?""",,
DB,"And I said, ""Yeah, what's the matter?""",,
DB,"He said, ""I'll give ya old Rowdy."" He said, ""You can use him down",,
DB,"there.""",,
DB,"And I, ""Sure, I'll take him."" So I went up and got him. He give me a",,
DB,"set of harness and everything for it. So of course out there in the flats,",,
DB,"y'know, it's just small black pine trees. And the old horse, he knowed more",,
DB,about pulling them than my wife and that crippled feller did! (Laughs.),,
DB,"I'd come down the track from work, you know, and old horse, they'd",,
DB,"have the old horse out there, and he'd try the stump one way, and if it didn't",,
DB,"come, he back up and try it the other way. He worked around til he got her",,
DB,loose. 'Course they was just little black pine stumps. He knowed how to,,
DB,"pull, and he did. Yeah. So that's the way they cleared that flat. Yah.",,
SAM,How'd you go about getting the big stuff? Did it take a real long time,,
SAM,to clear an acre of that?,,
DB,"Yeah. Well I'll tell ya, y'know, I had a little steam donkey...",,
DB,(End of Side A),,
