speaker,words,tags,timestamp
SS,"and blow in everything, so, I said, ""Well,Bud, I think you'd better stay",,
SS,"in camp and not go to town,"" I said, ""save your money, and I'll put it",,
SS,"in the bank in Spirit Lake for you."" Well, it come to ten thousand dollars.",,
SS,And when he had ten thousand dollars he got a letter from home,,
SS,"and they wanted him back home. His mother was very sick. Well, he got",,
SS,"down to Spokane. He got the ten thousand out of the bank, he got down",,
SS,"town, and I saw him about a month afterwards. He never did leave town",,
SS,"he spent the whole ten thousand dollars and he was broke. So I says,",,
SS,"""Well, how about going back to camp?"" ""Oh,"" he saya,""you wouldn't",,
SS,"want me back there."" And I said, ""Sure do."" I said, ""Your job's waiting",,
SS,"you.""",,
SS,"He drove a four horse team, see, and I paid his bill",,
SS,and took him back on the train to Spirit Lake with me and up on the,,
SS,"lake: put him back on the job driving a four horse team, (chuckles)",,
SS,"And, he worked there til he died. But those old fellers, you know,",,
SS,they had nothing ^oi^come along and do everything. Throw their money,,
SS,"away like water. All the girls downtown, the sporting girls and all",,
SS,"of 'em, they made their living off'n 'em. Well, I can remember when",,
SS,"T was running camp at the panhandle there at Spirit Lake, I'd start",,
SS,"up the first of April and the boys come downtown, maybe take a hundred",,
SS,"of 'em up on the train with me; have to pay their fare for all of 'em,",,
SS,get 'em out to camp. And then the first month (chuckles) they'd been,,
SS,living with these girls up in the sporting houses all winter and they'd,,
SS,"been carrying 'em along from the time they went broke, maybe for two",,
SS,"or three months, and then the girls would come in the first two months",,
SS,and pick up their checks. (chuckles) They'd get 'em and sign 'em and,,
SS,hand them over to 'em. (Laughter),,
SS,"That's the kind of people they were,",,
SS,"hard workers. I've taken two hundred men out of jail down here, and",,
SS,Charley Fleming was mayor then. And I'd go down and try to make a deal,,
SS,"with flharlie, I'd say, ""Charlie, now, the city's going broke,, feed",,
SS,"all these guys. They're all fine guys, you got 'em in here for being",,
SS,"drunk, that's all."" I said, ""I'll take 'em all off your hands, if you",,
SS,"leave 'em go without any fine."" ""By God, "" he said, ""would you do that""?",,
SS,"I says, ""l/sure will, I'll take 'em all off your hands, if you leave 'em",,
SS,"go without any fine."" ""By God,"" he said, ""would you do that?"" I said,",,
SS,"""I sure will, I'll take 'em on the train in the morning."" I was hiring",,
SS,"about twelve hundred men up there then, four camps operating; take 'em",,
SS,"out on the train, pay their way, take 'em back up and put 'em to work.",,
SS,",^fter three days, as soon as they get thr liquor out of 'em, the",,
SS,"best workers you ever see in your life. Go up there, the sawyers",,
SS,"would be stripped right down to their waist, take their shirts off and",,
SS,"bang 'em on a bush and work there all day, work like hell. You never",,
SS,"better workers then than they were, these old lumberjacks.",,
SS,"in camp, in those days we'd have maybe a hundred and",,
SS,"fifty, two hundred men in the camp , and once in a while guy'd steal",,
SS,"something.But, boy, those fellows's rout him out, and he was gone within",,
SS,the next day or two. have him around at all. You never had to,,
SS,"say anything. They'd make it so tough for him he'd have to leave i,",,
SS,"So the consequence was they were honest and upright, and good workers,",,
SS,better'n anything you ever saw. They loved to work. But they loved,,
SS,"to play, too, when they got In town, (chuckles)",,
SS,It's so hard for me to understand how you could that much money in,,
SS,"those days, when a dollar was worth a lot more than it is today. God, they must have",,
SS,lived high to be able to,,
SS,"Do you know what the wages were when I started in in 1915, for the",,
SS,Panhandle Lumber Company of Spirit Lake? We worked twelve hours,,
SS,"a day, and the men carried their own blankets on their back, and we",,
SS,"paid twenty cents an hour to a swamper, paid twenty four cents an hour",,
SS,to a sawyer and L man and ' man. Twenty cents and twenty four,,
SS,cents an hour back in 1915. And those fellows'd come up and work all,,
SS,"summer long and then come into to town and go broke in a day. Well,",,
SS,"we had one fellow, he'd come into town and he'd in camp six months,",,
SS,.he'd come into town go up to some of these house and pick up two or three,,
SS,"girls, get a taxi cab, and ride around and make every beer parlor in",,
SS,"town- nigntclub. And then the next day, he'd take k taxi and go to",,
SS,"Seattle, and he'd make the clubs over there, and the beer parlors and",,
SS,so forth. And then he'd come back and he wouldn't have enough to pay his,,
SS,"tax:U bring the girls back with him, and he couldn't even pay— I've",,
SS,"paid two hundred dollars taxi bill, just for him, you know,'get back",,
SS,"out to camp. Soon as pay day come, he'd send me in the money, (laughter)",,
SS,"They were\justi that kind of guys, when they came in— they worked hard in",,
SS,the woods and they played hard in town. And that was their life. You,,
SS,don't find 'em any more. I used to know every man down on Trent and Main,,
