speaker,words,tags,timestamp
EF,in the camp. That's what they went for.,,
SS,How did they organize?,,
EF,"Well, something like the CIO and AFofL is today. They had men come",,
EF,around organizing the men. Sign up for . That's the way it,,
EF,"was when I joined up with them down at, when I was at camp.",,
SS,What happened when a guy came in? Did he explain?,,
EF,"He explained to you what this was, what they wanted. If he asked for clean",,
EF,"bedrooms, no bedrolls. Wanted sheets on the beds. Course, that we didn't",,
EF,"get,clean blankets.",,
SS,What about all this stuff they spread against the IWW? Have you heard,,
SS,that?,,
EF,No. That was just propaganda I guess^IWW. That was just trying to break,,
EF,"it up. 'Cause they wanted tne working class,",,
EF,"because they were nothing but working class themselves. And then, politicians",,
EF,talked against it.,,
SS,You told me about Ole Bohman gave a speech against it. Would you tell,,
SS,me about that one?,,
EF,"Well, that one figured that the IWW was putting matches in the wheat straw,",,
EF,in the grain shocks out in Genesee and burning thrashing machines. But,,
EF,there was no IWW had anything like that. I never heard any of the IW,,
EF,speak about that. What it was^that there red smut. Was set lots of fires,,
EF,even after IWW went out. Was the talk.,,
SS,Ole Bohman gave a speech in town saying that they were no good?,,
EF,"Yeah, that they were doing this and that ^ against the farmer and what",,
EF,"are we doing setting them fires? Because he knew, he was a banker, he",,
EF,knew that the IWW tried to organize the farmers in with the labor party.,,
EF,"Which was the biggest mistake the farmers ever>done. VJhe,n ^e1 d'*n JO""",,
SS,When they didn't join up with the IWW?,,
EF,Yes.,,
SS,Why do you think that's so?,,
EF,"Well, I tell you, if it had been that, he would have had more to say for",,
EF,"himself. It would have been one thing, you wouldn't have to go to town",,
EF,and just be asked what you give me for this and what you want for that.,,
EF,They heve more to say. It'd been better for the market.,,
SS,you think the IWW wanted the farmers to join?,,
EF,"Yes.NBecause, the feller come aroundKto us, what he said about it. I",,
EF,"even brought that to my brother and dad. What, thatAbe for their better.",,
EF,It would have been a big union. Been the labor and the farmer.,,
SS,It would have been strong.,,
EF,"It would have been a strong union, yes.",,
SS,You told me that your father believed what Ole Bohman said?,,
EF,"Yes he did, because he didn't know that, what it was. What they was doing.",,
EF,He knew that there was thrashing machinee burning. But he didn't know,,
EF,the truth of it.,,
SS,"What was it you told me about, you said he came home and he was telling",,
SS,you how bad they were?,,
EF,He'd been to town on Saturday and that's the day that Bohman made that,,
EF,speech there^a^ the bank. And then I come home from camp on Saturday^ and,,
EF,he's telling me about. And he got to talkigg about how bad they were.,,
EF,"I disagreed with him on this and that, I didn't think that the working",,
EF,classes that bad a people or anything. And then also that you couldn't,,
EF,"trust IWW's, but they might attack you around your home. So then after",,
EF,he got through with his speech and I had to talk to him. I my,,
EF,"him on the table and asked him what he think now. I said,IWW in",,
EF,"your house. Well, there used to be an old bridge down here, across Dry",,
EF,Creek. 0ur old road just go right straight up across. And there was their,,
EF,"names, carved their names, IWW's carved all over that whole bridge.",,
SS,You mean the guys that were in it?,,
EF,"Uh huh. men working in Troy, walking home or driving home",,
EF,from camp on Saturday evenings. Stopped there and carved their name on,,
EF,"that."" Carve your initials and IWW. Tnat bridge had a lot of carvings on",,
EF,it.,,
SS,You say that most of the guys that worked in the woods ..around here got,,
SS,in it?,,
EF,Yeah. They did.i Quite a few from Troy. They were IWW's.,,
SS,What did your father think then? Did you persuade him?,,
EF,"Well sure, that persuaded him that was nothing like it. Because",,
EF,"there was, you might say, they were not strangers out the country,",,
EF,"most of them lived around in Troy and surrounding, Deary, around the",,
EF,country. That belonged to the union.,,
SS,do you think they kept it quiet or they didn't care who knew? That,,
SS,they were for the union. Seems like so many were against the IWW.,,
EF,"That's what you hear. But it's one thing. Now, my dad was telling me",,
EF,"about how dirty the camps were,^ railroad camps. Lousy and dirty",,
EF,and you had to carry your own blanket roll. Didn't have no bathe or anything,,
EF,in the camps.Thai's one thing that IWW got out. Now when Marble Creek,,
EF,"was running, they had them old log buildings and you had to carry",,
EF,your blankets.,,
SS,What did the guys do about bedbegs in the camps? Was there anything that,,
SS,they did?,,
EF,"There was powders they used. They were using that, ut still you couldn't",,
EF,get rid of them. Them old log buildings with cracks in logs are full of,,
EF,"em. And not only that, there are greybacks in camps. You had to watch",,
EF,"out for them,",,
SS,What are greybacks?,,
EF,human louse. That's what they were.And dad said in the railroad,,
EF,"salve camps, them camps were full of There's a , they oeed to call it",,
EF,"grey salve, I don't know what's in it. Smear that on your body, that would",,
EF,drive them off.,,
SS,Did you tell me that your dad believed in quicksilver?,,
EF,"We had a little bottle of it, about that big.About that square. 3ust a",,
EF,little bottle. And there was quicksilver in that. And that's what he was,,
EF,"told to carry on him when he crossed the ocean, because them boats that",,
EF,"theef come on, they were buggy. And so he carried that and then when my",,
EF,"brother come here, he had him carry too.",,
SS,uid it work?,,
EF,"Well, that's what dad claimed. worked. Dad carried that in his bedrollj",,
EF,in his bed in the railroad camps.He carried that bottle with him. And,,
EF,"dad said that he never had any trouble, keeping clean.",,
SS,Did you work for a long time in the camps?,,
EF,"Off and on in the springs and falls. I did that probably/along, five years.",,
EF,"And then me and my brother, we rented a farm from dad, went to farming",,
EF,"together. Course, then too, when we got through, first few years, I'd",,
EF,go out to the camp in the fall every year when there wasn't nothing,,
EF,to do.,,
SS,What was your farming operation like? Whan you started what did you use?,,
EF,"horses. Til 1928, when dad bought a tractor. First tractor. Course",,
EF,"we had horses then too. We always kept five, six set of horses after we",,
EF,had our tractor.,,
SS,Would you just use it for riding or farmwork.,,
EF,They were big horses. I had one team there weighed sifcteen hundred a piece.,,
EF,My brother had a team that weighed over seventeen hundred a piece. They,,
EF,"were all big draft horses. Tu^c>xCon and Belgian horses. -No, we used",,
EF,"them, like I'd do the plowing with the tractor and heavy, like the discing",,
EF,"went to, and then my brother, he used them for like the mass cultivation",,
EF,and the seeding with horses. He followed up behind me. With the horses.,,
SS,Were there any guys in the camps when you were working that were really,,
SS,strong men? I hear that there were some big drinkers or heavy workers in,,
SS,the camps.,,
EF,There was some pretty husky men. The strongest man that I know of was,,
EF,"Ooe Wells. Negro. Up at, he lived just east of Deary. Because they always",,
EF,"him roll down, skid 'em with horses and roll into decks on",,
EF,the landing. And he'd break peavy handle after peavy handle. That man,,
EF,was strong. And he wasn't too big a man. He had strength. And there was,,
EF,"lots of big lumberjacks, I tell you, there was lots of them up there.",,
EF,Over two hundred pounders. We was working back of Avon once here for,,
EF,Charley and then there was one steep side hill that they couldn't,,
EF,log with horses. So he wanted someone to roll them down. There was a big,,
EF,fella by the name of Bill Greenwood. So he took the job and he asked,,
EF,me if I wanted to go with him and we log that side hill. So him and I hand,,
EF,logged that with peavys. I was about 19 years old then.,,
SS,And he did the heavy work?,,
EF,"We both had to work on a log, roll together, something to get'going.",,
EF,That man had power. There was strength in old Bill.,,
SS,"What about, what do you remember about Big Anderson? Did you know him?",,
EF,"Yeah, he was an old sailor. Retired down there. His legs bad. He had",,
EF,"varicose veins.It must have turned cancer, because he had big sores on",,
EF,his legs. But that was a big man.There was quite a few big ones around.,,
EF,You take Gus Sandberf up here. That was a big man. Strong man. And young,,
EF,Carl Olson up here. Big Carl they called him. That was a strong man.And,,
EF,there was quite afew up north in Pleasant Hill area. Some pretty,,
EF,husky men up in there.Like old man.,,
EF,strong man.,,
SS,What was this about Big Anderson's invention?,,
EF,"NHe was working on, he said a machine that was supposed to run forever on",,
EF,He had all kinds of gadgets on that thing. I really couldn't,,
EF,"explain just how he had it built, but I seen it. It was a round rig. Made",,
EF,something like a barrel. Had all kinds of propellers and different things,,
EF,on that.,,
SS,It was supposed to be perpetual motion?,,
EF,"Yes, it was supposed to be perpetual motion. But he never got it going,",,
EF,til he passed away.,,
SS,I'd heard he was a pretty frightening looking gyy for some of the kids.,,
SS,"He looked something like a eonster, with his big beard and his caftes.",,
EF,"Yes, he was a monster. And he had bad legs and he had two, long canes",,
EF,when he walked to ten. He walked to Troy. Once in awhile. Had two long,,
EF,sticks there. He was better than six feet. I figure him six three. And,,
EF,"he was broad shouldered, big man. Not fat, but just big boned man.",,
SS,His legs never healed up?,,
EF,No. Arid they smelled. They had a bad odor to them sores. Always had to,,
EF,"have 'em erapped. And when he'd take that off, why you'd see the pus on",,
EF,"his bandages. We down there visiting, see, Andersons, they",,
EF,"lived just across creek from them, wasn't too far to go. We'd go",,
