speaker,words,tags,timestamp
SS,wasn't around.,,
SS,"You know, I have heard that- Dp you know Frank Brocke?",,
SS,"Yes, very well.",,
SS,He was telling me of how his father used to come in and play Santa,,
SS,Claus.,,
SS,"That's more real, the way it should be, than it is today. Les and",,
SS,I fill each other astocking every year at Christmastime or a little,,
SS,boot andN more fun than any other part of our Christmas. Chewing,,
SS,gum and toilet articles we need and always some real nice thing.,,
SS,inis was in the bottom of mine two years ago.A And wc rtno-v it.,,
SS,"And if we were going to have company for Christmas, why, his cousins",,
SS,that were here the other day and they came and spent Christmas with us,,
SS,and we warned them to bring something for each person to go in the,,
SS,"They thought stocking or the boot, whatever I fixed. ' that that was a",,
SS,lot of fun.,,
SS,What was Christmas like in Elk River?,,
MC,"Well, it wasn't as it is today, by any means. We always had a",,
MC,"Christmas tree and candles, and no electric lights, of course then.",,
MC,And I think everybody had the same as we. We'd hover around the,,
MC,Who stove for those of us had no fireplace; there weren't too many,,
MC,"fireplaces then. Oh,, of course, the big thing of all was the,, pro",,
MC,gram in the church every Christmas Eve. We always had our Christ,,
MC,"mas in the morning, and I think it was just okay, lot of fun. We",,
MC,"didn't know what adime store was, or anything, you know, to pick up",,
MC,"theK items that you can today, and the drugstore handled",,
MC,"everything. Mr. Morris got very nice things in for Christmas, good",,
MC,"dishes for children and toys of all kinds. In fact, one Christmas",,
MC,"Fred and Iwoke up and on the bed was a box, like this, I don't",,
MC,"remember whether Helen was a baby then or not, whether we had her",,
MC,"we shared the same room, and we got a set of ani",,
MC,"mals. Ican show you, Istill have some of them, that were jointed.",,
MC,It was a circus set and each animal could do stunts. There were two,,
MC,"chairs, two ladders, abarrel and then that big tub thing, all of",,
MC,wood and these things are made yet today in Germany and very costly.,,
MC,The last time I saw a set was at I. Magnin's in Oakland and that's,,
MC,and that W3S $75 and *think in Germany,,
MC,"$175. And two of the cutest clowns, I have one left. I took his",,
MC,little suit off and cleaned and washed it and everything and put it,,
MC,back on him and that I want to stay in my family. We only have one,,
MC,"little grandniece, but Fred- John, had three children, and I want to",,
MC,be sure that they would like to preserve them before I hand them,,
MC,down. I have a tiger and an elephant downstairs. And =c mu/..,,
MC,You got all that at Christmas; that one Christmas?,,
MC,"Yes, all these things came in this one box and it would be about this",,
MC,size.,,
SS,For the two of you?,,
SS,"Yes. Oh, I think I got a doll besides. One year I got three dolls.",,
SS,"Nice big ones and Idon't know why Inever preserved them, or really",,
SS,what happened to those dolls.,,
SS,"You know, you're talking about your father and your mother; it sounds",,
SS,"as if- this is something that I'd really be interested in, you know,",,
SS,finding out how kids were raised in those days; parents' attitudes.,,
SS,It sounds like your mother was a lot more lenient towards you than,,
SS,your dad.,,
SS,"Oh, yes. However, he never objected to anything she did for us,",,
SS,"what she bought, how she clothed us or anything, and we were nicely",,
SS,"dressed. They had very hard times in the First World War, practi",,
SS,cally lost everything. And it was real hard for them. But Christ,,
SS,"mas and birthdays, were the only time you received anything special.",,
SS,the Fourth of July was the other big day and Easter. When we had,,
SS,"Easter, Mom would color at least two dozen eggs and Dad hid them.",,
SS,If Easter was early they'd be^ in the meat market or over in the,,
SS,"back room. If it was late and we didn't have any snow, we'd have",,
SS,"it outside. Then after we found all the eggs, we would rehide them",,
SS,"ourselves. All day long, when we went to Sunday School, we never mis",,
SS,"sed and we always had new Easter clothes, we hid- hide-and-seek the",,
SS,"eggs, and took turns.",,
SS,Were a lot of families doing the same thing?,,
SS,"I don't know, I guess they did. I really don't know.",,
SS,This was the family?,,
SS,"Yes, our family. We did it that way. I really don't know,",,
SS,ask Jo y if they did it that way.,,
SS,How were decisions made in the family between the parents? Did vour,,
SS,father give your mother much say-so about things?,,
MC,"hat's old German- stubborn.That's old country again, and that's true of Scandinavians.",,
MC,"All old country, even Italians. But she was a far better business",,
MC,woman than Dad was a business man. And far better,,
MC,Excellent executive. She took ahold of anything like Ladies Aid,,
MC,she was there. She was president seven years and very suc,,
