speaker,words,tags,timestamp
CM,"Oh, he was most indignant. That was one of the things. You saw a woman at",,
CM,"the woodpile. He would have had to been very, very sick for a long time before",,
CM,"ha, and then he would have thought if he could possibly crawl out he should",,
CM,"do that. That was not a woman's job. They might do other hard work, but that",,
CM,"was, what with things, they'd evidently been taught very definetely, that",,
CM,was not a woman's job.,,
SS,Do you think that extended to things like milking cows?,,
CM,"To a degree. Not as much, but to a degree, yes. I think probably in their",,
CM,"family it did. I think probably my father's family, it was pretty much that",,
CM,"way. You would have, the  even if there was around",,
CM,"to do it. And on the other hand, you might sprout oats for your chickens and",,
CM,in the house and the woman should be perfectly willing to have that much of,,
CM,"mess, because it would be better for the chickens. And she shouldn't be that",,
CM,"much of a fussy housewife. If you needed to do that, you shouldn't do it.",,
CM,But I know my grandfather on my mother's side felt that a man should orovide,,
CM,"finacially, although- his wife always did things, but she did them because",,
CM,she wanted to. But he still felt that he should see that there was ham and,,
CM,so forth for the table.,,
SS,Which is the same attitude that your father had.,,
CM,"Yes. To quite a degree. They had a little different approaches on it, different",,
CM,"culture, but yes, they both, and it never occurred to either one of them to",,
CM,object to what their wives would do. I'm sure my grandfather never thought,,
CM,"he should. If Emily wanted to do it, why, Emily could do it. He might speak",,
CM,"up and say, it sas a picnic, which was one of the, they didn't have very much",,
CM,"amusement, and maybe they'd have a picnic and everybody go. It wouldn't be",,
CM,"say, there's going to be a picnic in Asotin and be a whole day outing. He'd",,
CM,"say,""Oh we won't bother with that."" And my grandmother probably wouldn't say.",,
CM,being a lot younger would maybe have wanted to go. And,,
CM,"I know my mother said she didn't realize the difference in age, because of",,
CM,"course,it was a fact of life, and her brother was visiting, and he was older",,
CM,than his wife. Cyrus was older than Rachel. And fahere was a picnic going on.,,
CM,"Iguess my grandfather was away. But Cyrus says,""Oh we won't bother to go",,
CM,"there."" And to her brother she would say more than she would to her husband",,
CM,"that way. She said,""Now look ahere, Cyrus, you're older than Rachel.",,
CM,"You just get busy and you take Rachel to that picnic. She would enjoy going.""",,
CM,And she said we had a big fight over it and Irealized that probably she felt,,
CM,the same Because generally the picnics we went to were when he was gone,,
CM,and she took the children and went. And probably didn't go very much when,,
CM,"he was there, because he didn't want to bother. And if he didn't want to",,
CM,she didn't make an issue of it. But if she wanted my grandfather said,,
CM,"no, I want to go so and so, and she always had her way. She wouldn't do it",,
