speaker,words,tags,timestamp
LC,three or four little wildflowers that had been stuck In water on her,,
LC,grave. So I thought after a hundred years there were still people,,
LC,Molly bedamned.,,
SAM,What is it about Molly Bedamned that makes her so well known up there? Why,,
SAM,has she stayed in people's imaginations?,,
LC,"Well, I think probably it was the many, many acts of kindnesss Kindness is",,
LC,"something that goes on living, you know,and that never dies. You've touched",,
LC,people's lives and of course tve stories may get beter with the telling,,
LC,"you know too, down through the years. But there are many, many fabulous",,
LC,how and the,,
LC,stories about she took in the sick old disinherited and the,,
LC,dispossessed and grubstaked the started them over again with the money,,
LC,that she accumulated in devious vays. and I think tvose things people remember.,,
SAM,Is there any knowledge or lore passed on about her she treated the women,,
SAM,who worked for her?,,
LC,"Well, I think they vere of the same sisterhood, you know. And there was a",,
LC,"feeling of comraderie, a feeling of sisterhood maybe among them. Anyway,",,
LC,Molly Bedamned has become just a legendary lady of lovelie and kindness,,
LC,"and all sweet, Find things that she did. And it is proved by the little",,
LC,bunch of wildflowers in an empty beer bottle.,,
SAM,Now there's one other person that I was going to ask you about and that,,
SAM,was Jane Silcott.,,
LC,"Oh yes, little Jane Silcott. She antedates all of these three women. She",,
LC,was the daughter of Old Timothy. And Old Timothy was Henry Harmon Spalding's,,
LC,"first Christian convert. And Timothy of course Washington, which",,
LC,also known as is also Red Wolf's camping ground. And it,,
LC,came to be called Alpowa because the Christians weren't allowed to,,
LC,"work on Sunday and Alpowa meant ""place of Sabbath rest. And I'm",,
LC,interested to know that they saved fhe Old Timothy Bridge down there,,
LC,"that goes across the Alpowa Creek. And so once they put in this dam,",,
LC,"you know, and flooded Silcott. And they have a lile park there in",,
LC,memory of Old a friendof the white man. Of course the Nez Perce's,,
LC,"themselves, they considered Old Timothy te greatest Uncle Tom Tom of tvem",,
LC,all because on so many occasions he did the white man. It,,
LC,"was he that Mrs. ""Harmon Spalding sent to Valla Walla at the the time of",,
LC,"the Whitman Massacre to see how the little daughter, youg Eliza, had fared.",,
LC,And he went down to try to buy her freedom from the captors.,,
SAM,Was he successful?,,
LC,"No,ve didn't, no. He didn't get her but later on sve was rescued.",,
SAM,You did tell me that she had agreed to take te Fierce party across,,
LC,"Oh ves, that's right, yes, yes, little Jane. Well, little Jane was Old",,
LC,Timothy's daughter. And Timothy's wife was a sister to Old Chief Joseph,,
LC,of the beloved Wallowas. fnd to Timothy and Tomearwas born little Jane.,,
LC,"And little Jane was a very bright, fine looking little girl. And at about",,
LC,seventeen E. D. Pierce came ino this country looking for gold. And he,,
LC,got as far as the Ped Wolf Campground. Fe tvought that old Timothy would,,
LC,have some of the Indians ferry him across at Wawalwai to core up Steptoe,,
LC,"Canyon to his counry. When he got there Timothy said,""Well,",,
LC,you don't dae go on up through the Nez Perce country up through,,
LC,Lapwai £ Lewiston because there's great unrest and tve Nez Perce's,,
LC,"don't . so many white people coming through their country."" So he",,
LC,"wanted to know how otherwise he could go. ""Well,"" he said,""if you ferried",,
LC,across here from Silcottacross the river you could go on up the,,
LC,"grade."" he didn't know the way. Well, little Jane, who was about",,
LC,seventeen said well se knew the way and se would go with them and,,
LC,show them the way. So tve E. D. Pierce party stayed overnight there and,,
LC,he next morning the Indians ferried them across the Snake Fiver. He,,
LC,went on up turouc?h Steptoe Canyon and he came through Steptoe Canyon,,
LC,between Colton about in Uniontown on down until he sruck the Tenatpanep,,
LC,"now about four miles, about half wav between where Moscow and Pullman are.",,
LC,And they got to the they followed that on upto were Troy now standson down to Kendrick.,,
LC,"And from Kendrick they went on out over the plateau country, on up to",,
LC,Orofino where gold was discovered. And Jane Silcott was very very astute,,
LC,and a very lovely little person. And a few years later when the army,,
LC,put up the fort at Lapwal with the party care young John Sil cott. Now,,
LC,Jovn Silcott was an engineer. He was a Harvard graduate; he was a very,,
LC,"smart, intelligent man. And he fell n love with the little Jane Silcott",,
LC,and hey were married. And for a time tVey lived at Silcott and ran,,
LC,"the Silcott Ferry across the river, find later on they went up",,
LC,"to Lewistcn itself. And right at tve font of the bluff, and right at the",,
LC,"foot of Fifth Street, where the Fifth street railroad bridge was built.",,
LC,"Tvey ran what was called the Silcott Ferry. It wasn't down at ""Silcott",,
LC,but it was run bv Jane and John Silcott and was there where Fifth Street,,
LC,crosses the Clearwater River.,,
LC,"And they ran it there many, many years,",,
LC,and all the timers—the Clydes and the Snows and the Martin Andersons—,,
LC,aiil he people rom this vicinity that used to have business going to,,
LC,"Lewiston, many of them crossed there at the Silcott Ferry. And they said",,
LC,when John Silcott hiwrtf became a very bad drinker and when he'd,,
