speaker,words,tags,timestamp
ES,"Yeah, I don't remember that, I was just a little kid, I know he was",,
ES,here when we got here and I remember the boys that farmed the places,,
ES,"two big husky lads, but when they-left I don't know long he left—",,
ES,whether he left that next year or not. I don't remember how long it,,
ES,"was, but I've heard fellows say that it was years after he'd gone that",,
ES,the old icebox— he had his homemade one in the back of that building,,
ES,and it was in that building for years after he left here. That old ice,,
ES,"box was still in there. I guess it's tore out now, but they talk about",,
ES,that. But whether he left right after we got here or not— I think,,
ES,that he was around here a year or two after we got here.,,
SS,Was his daughter much older than you?,,
ES,"I don't know, I never did see her, the daughter. I never did see",,
ES,any of 'em. I saw him. I know he drove a nice horse to a single bug,,
ES,"gy. I see him, and then his nephews, two big husky lads, they were",,
ES,"out on the place when we got here, and after we got here they left and",,
ES,"I never did see them any more. And I don't remember, I might have",,
ES,"seen Crissman a time or two, but I was little, I don't remember.",,
SS,Where was that place? The place where you lived and rented?,,
ES,"It was over here on the Little Potlatch, it belonged to the postmaster's",,
ES,grandfather Bill Buchanan. That's the first place we rented; he,,
ES,farmed that for two or three years and then he got a chance to buy—,,
ES,"there's a young man that was renting quite a bit of land, two different",,
ES,"places, and he had about a hundred and some acres of fall wheat— he",,
ES,"was a bachelor and he had a housekeeper, someone to keep house for him,",,
ES,"aad h""e got her in trouble and so they got to making it hot for him and",,
ES,he wanted to get out of the country and so he finally sold his lease,,
ES,"he was a stranger here,",,
ES,"to my dad. My dad just went all over the country, he hadn't been here",,
ES,"very long, and he wanted to buy this fellow out, you know, he thought",,
ES,"it was a good deal. And finally some guy, came to his rescue and let",,
ES,him have the money to buy this fellow out. And so he had a good crop,,
ES,the next year.,,
SS,Where was this place?,,
ES,"This was out over in the same country, south of Joel. And he made mon",,
ES,"ey, paid all of his debts and bought eighty acres of timber, there was",,
ES,about fifteen acres of it farm land. There was no buildings on it,,
ES,though. And then that winter he came down with rheumatism and for two,,
ES,"winters after that he was in bed with rheumatism, so that set him back.",,
ES,But he kept agoing. And renting land.,,
SS,Do you remember about that place or do you know how much it would have,,
SS,"cost in those days, the eighty acres?",,
ES,"No, I know it wasn't very much. I don't imagine it was over—'cause",,
ES,"it was what they call part of a school section land, I don't imagine",,
ES,"it cost over about— I doubt if it cost twenty dollars an acre, maybe,",,
ES,"I don't know— maybe twenty, twenty-five dollars an acre probably. I",,
ES,know it wasn't nothing compared to what it is now.(Chuckles) 'Course,,
ES,in those days twenty dollars was money,,
SS,So your father had to make the money to pay the place off by the money,,
SS,that he made by renting other land? Now where did you live then while—,,
SS,there wasn't any place on the eighty?,,
ES,We still lived on the Buchanan place. He was still farming the Buchanan,,
ES,place when he bought this eighty. And then after he bought this eighty,,
ES,"though, then he rented another place that joined this eighty, see, and",,
ES,we moved on that. That was over in the same country but was about four,,
ES,"miles from the Buchanan place, and that's where we was there for a",,
ES,long time. We lived there on that place for quite a long time.,,
SS,What kind of an outfit did he have?,,
ES,"Well, I'll tell you. He didn't have nothing when we came here, we didn't",,
ES,"have livestock at all, but he just— there was a big fellow lived over",,
ES,the Blaine across the mountain,,
ES,in— you know where country over there? A man by the name of Lynn,,
ES,he had quite a bit of land over there and he had a lot of cattle and,,
ES,run that whole country where we were-a lot of it wasn't fenced— and,,
ES,he.more stock than anybody in the country. And he run over there where,,
ES,"we lived and he had a lot of horses, cayuses, had a son about",,
ES,the age of my dad. (noisy) he got to be . one of the Lynn boys was a,,
ES,"railroad contractor, building railroads.",,
ES,"And they had these wild horses, unbroke horses. This fellow that was",,
ES,"about the same age as my dad, he ox^med the farm and he kind of liked",,
ES,"my dad they both liked this, hunting wild horses,unbroke,",,
ES,"I think dad traded him out of five head of those cayuses, they was",,
ES,"range horses. And that's where he got his start, he broke those horses",,
ES,and that's where he got his start in the horse business.,,
SS,He traded your dad.,,
ES,"Yeah, my dad traded. He traded around. Anyway dad got five head of",,
ES,those mustangs.,,
SS,He had to break 'em?,,
ES,"Oh, yes, he had to break 'em. Of course, before he got these mustangs",,
ES,"though he had got a team from this— I guess these Crissmans, they had",,
ES,I'm sure he did.,,
ES,"a team, their boys had a team. I think he got their team.A And he got",,
ES,"their team, so he had one team. Then he got these five mustangs and",,
ES,"got them broke. Yeah, my dad he was quite a trader, he liked to trade",,
ES,around. Wasn t long before he had horses and I don't remember he,,
ES,got aholt of his first cattle. I don't remember he got them. I,,
ES,know that he and I one Sunday got on a horse to go over across the hill,,
ES,over here. Rev. Daniel 'Gamble had a place on this side of the.ttnl,,
ES,over there and we went over to his place looking at cattle. But we,,
ES,never got any from him. And I don't remember where he got his first,,
ES,cows. After we left the Buchanan place it wasn't long before we had,,
ES,he had quite a bunch of cattle.,,
SS,"Did he have farming equipment, too?",,
ES,"Oh, yes, he bought— when he bought this other place over there he",,
ES,thought this crop over there then he had to buy machinery— he bought,,
ES,a binder to cut the grain and then that fall he paid up. And then he,,
ES,rented this other place Buchanan was coming back on the place him,,
ES,"self, you know. He was a deputy marshall at that time and he got out",,
ES,of job and he was coming back— moving back on his own farm. And,,
ES,then Dad rented this other place over there. But he made pretty good,,
ES,that fall and paid up and he bought a binder and he bought him a plow,,
ES,"and other farming equipment. So he was in pretty good shape then, as",,
ES,it wasn't long before,,
ES,"far as farming equipment goes, and horses. And, as I say, he'd accumulated",,
ES,quite a herd of cattle.,,
