speaker,words,tags,timestamp
LO,"this was one of his ventures, was this farming in Canada. He had quite",,
LO,a big ranch up there near Champion in Alberta. Dad went up there several,,
LO,years and farmed for him. I suppose by that time I was in high school—,,
LO,"maybe not—yea, proably I was in high school by that time.",,
SS,"Well, so he would go up and farm part of the year and then come back down.",,
LO,"Yes, that was it. Then later he farm^for himself in Saskatchewan for",,
LO,"several seasons. I think that he sold out up in there about 1926, as",,
LO,"I remember, that was about the time—'25 or '26.",,
SS,"Funny, his family seemed to kave moved around a lot too,as I read some of",,
SS,"the materials that he dictated to you, they seemed to have been in a lot",,
SS,of places.,,
LO,"Um hum. Yes his father had farmed near Genes ee, and then he had a",,
LO,"store at Uniontown, and then he had a farm down on the breaks of the",,
LO,"Snake near Uniontown, and then moved back to Moscow. And he had come from",,
LO,"Montana in 1876. They had moved from Montana—they went down through, oh",,
LO,by Henry's Lake and down through south Idaho and around and up to get to,,
LO,"Moscow, to get to this part of the country So that was quite a little trek",,
LO,in itself.,,
SS,Were you here when you were a kid in Moscow? Most of your growing up. . .,,
LO,Um hum. Except for the couple of years that we spent in California I spent,,
LO,all my life here until I was out of college.,,
SS,: tell me about that trip when you went down to California and Mexico?,,
LO,"Well, we went to California because of my mother's health, and while he",,
LO,"was down there somebody sold him on the idea that he could, I suppose, homestead",,
LO,and raise wheat in New Mexico. So we all went off to a little place called,,
LO,Playas in New Mexico which was right down near the Mexican border. It was,,
LO,"just, oh such a very small place. There wasn't anything there but a store.",,
LO,"I don't even remember a gas station—maybe there was one, but the main line",,
LO,"of the Southern Pacific came through there, it didn't stop at Plafcs unless",,
LO,"you telegraphed ahead that you were going to flag it, and then it would",,
LO,"stop and pick up passengers or it would let off paying passengers, but",,
LO,it picked up the mail by hooking it off a pole and tossed off mailbags.,,
LO,We were down there only a few months because it was at the time of the,,
LO,"Mexican border trouble, and the week that we arrived there the postal",,
LO,"service had held some kind of meeting of postmasters in that area, and",,
LO,"they had gone into a town called Columbus, New Mexico. Pancho Vi'a's",,
LO,bandits had crossed the border and raided the town and had taken some of,,
LO,conventioneering postmasters out and lined them up and shot them. And,,
LO,this was all the talk just about the time we arrived. And the postmaster,,
LO,"-from Plias had been there and was killed. Then later, after what I think",,
LO,"probably was three or four months only, we left there very hurriedly because",,
LO,someone came riding in to our yard one day and said that a young fellow,,
LO,"and his wife who were ranching about, oh I think maybe it was about thirty",,
LO,miles away from us had been killed by their Mexican farmhands who had then,,
LO,taken off across the border into Mexico. And my mother decided that was,,
LO,no place for her children. So we left.,,
SS,Fast?,,
LO,"We left the very next day, and Father left in about a week or two. So",,
LO,that was the end of that. But of course that was much earlier than Father,,
LO,was in Canada because this was about the time I was,,
LO,starting to school. I think I had been part of a year to school in Los,,
LO,"Angeles before this, then we went back to California and I went to first",,
LO,grade again there.,,
SS,But he decided to come back from California too?,,
LO,The reason that we decided to come back from California was that the,,
LO,house on Almon Street that father Lieuallen had built had been rented,,
LO,while we were in California to the Kappa Sigma Fraternity for a fraternity,,
LO,"house, and while we were gone they decided to build their own house on",,
LO,the campus. And so Dad in the meantime had gotten the idea from observing,,
LO,"apartment houses in California, he had decided that he could convert that",,
LO,house on Almon Street into an apartment house. So when the Kappa Sigs,,
LO,"gave it up, we came back here and Dad spent, oh what must have been six",,
LO,"months or so anyhow, remodeling it into apartments, and that was really",,
LO,"the first apartment house in Moscow. It was, I think, the first one to",,
LO,have electric ranges and to have shower-baths and folding beds—beds that,,
LO,folded down out of the wall. This was quite the thing. The waiting list,,
LO,to get apartments there—there was always a waiting list in the early,,
LO,"times, up until the time of the depression.",,
SS,Who were the people that wanted to stay there?,,
LO,"Oh, we had bankers and physicians and university professors.",,
SS,Was this supposed to be the newest thing in living?,,
LO,Well yes. It was innovative; this was just new for Moscow.,,
SS,You mentioned to me before about the built-in kitchen that he had. Besides,,
SS,the stove were there other thijgs that he added?,,
LO,"Well, a kitchen cabinet. And this was a combination cupboard, and it",,
LO,"was a free-standing piece of furniture—it wasn't really built in, but it",,
LO,was a combination cupboard and breakfast table. It was a compact,,
LO,of unit. There was a place for supplies and dishes and the counter pulled,,
LO,"out to make a place that you could eat, you know, like a breakfast",,
LO,table. And had a built in flour storage place with a sifter right at the,,
LO,bottom so that you could load a sack of flour into it and 'sift it right on,,
LO,"out of there--you didn't have to scoop it out. And it had, oh, bread",,
LO,"drawer, silverware drawer, all this sort of thing.",,
SS,Did he do the remodeling himself on these places?,,
LO,"Oh, he did quite a bit of it. He hired carpenters and plumbers—he was",,
LO,quite good atthat sort of thing—he was good with his hands. And I'm sure,,
LO,"that he did the designing of it, but he hired carpenters to work on it.",,
SS,Do you have any idea of what kind of rent he was gettting in those days?,,
LO,"Oh, I suppose, well I think the most expensive apartment was the ground",,
LO,floor apartment. We lived on the ground floor and there was one other,,
LO,"ground floor apartment, and I think that rented for fifty dollars. And I'm",,
LO,sure that was the most expensive one.,,
SS,You know there's a story about your mother that I remember you telling,,
SS,her,,
SS,before and that was about playing with the gold.,,
LO,"Oh yes, about playing with the sack of twenty dollar gold pieces.",,
LO,"She didn't have very toys, I suppose, and so at least once, maybe only",,
LO,"once, she was given this sack of twenty dollar gold pieces to play with.",,
LO,And at the end of the day when they checked up they found that one was,,
LO,"missing. And they asked her about it and she said, ""Yes."" And she took",,
LO,them out and showed them where she had planted it. She knew about planting,,
LO,"seeds and growing more, and so she planted this twenty dollar gold piece",,
LO,in the hope of getting more. So they dug up the twenty dollar gold piece.,,
LO,"I suppose you know that the streets Almon, Asbury and Lieuallen are",,
LO,named for my grandfather—that was his name—Almon Asbury Lieuallen,,
LO,"And Lilly is named for my mother, but through some error the streets were",,
LO,"supposed to be in order—Almon, Asbury, Lieuallen and then Lilly, but",,
LO,"somehow in drawing up the plat they got them in the wrong order, so they",,
LO,"run Almon, Asbury, Lilly, and then Lieuallen —in that order.",,
SS,"Well, that's not too bad if it's Almon, Asbury and Lilly Lieuallen.",,
SS,That's really quite nice.,,
LO,"Yes, I thought that was kind of interesting.",,
SS,Do you know anything about Noah Lieuallen.,,
LO,"No, I don't, not anything like firsthand. I know that he was a schoolteacher",,
LO,here and that he was probably related to Mother. He probably could have,,
LO,been an uncle—I just don't know. But there was a big family of the,,
LO,Lieuallens down around Athena and Weston and quite a few of them,,
LO,"came up here too. And I know that Mother had Lieuallen cousins and so on,",,
LO,but I just don't about Noah Lieuallen.,,
SS,What about how your father got to know so many of the oldtimers and,,
SS,"the old happenings, like he seemed to know,from what you told me, quite a",,
SS,bit about about how the university got started—he personally knew Willis,,
SS,Sweet and those people?,,
LO,"Well, I think that he was just here early, he and his family must have",,
LO,come in about '76 or '7 and he grew up in the area and then became a,,
LO,young businessman and interested in politics and so on. And I think he,,
LO,"just knew everybody that there was locally. And he knew Willis Sweet, and",,
LO,"he knew oh a lot of the prominent early men like that. After all, Moscow",,
LO,was pretty small and I think that a man in business like my father probably,,
LO,did know all the other businessmen and all the politicians.,,
SS,You told me he was a staunch Republican?,,
LO,He was raised a Democrat—he was raised by the grandfather that didn't like,,
LO,the Black Republican cherry . And it was a great source of sorrow to my,,
LO,grandfather when Dad turned out to be a backsliding Democrat. And when he,,
LO,from,,
LO,"converted being a Democrat to a Republican, he became one of the",,
LO,most reactionary conservative. Republicans that you could hope to find anywhere.,,
LO,We used to tease him about belonging to the Neanderthal wing of the,,
LO,Republican party. And I asked my mother at one time if there ever was a,,
LO,"president of either party that Dad approved of and she said, ""No, none of",,
LO,"them suited him.""They all did most things wrong."" No, he was really very,",,
LO,"very conservative, once he quit being a Democrat.",,
SS,What would that mean? I mean can you think of any particulars that he,,
SS,felt very conservative about?,,
LO,"Well, I think he was kind of all for big business. He felt that business",,
LO,"was what had built this country, and thatpusinessmen deserved quite a bit",,
LO,of credit and consideration and so on. And he used to get quite upset when,,
LO,my brother and I would advance the idea that we didn't think that business,,
LO,was that much entitled to special privileges and so on. He just was not,,
LO,a man who had liberal ideas.,,
SS,"Well, I guess you and your brother picked up some when you were young.",,
SS,Those ideas that business wasn't entitled to special privilege were,,
SS,ideas that you absorbed then.,,
LO,"Well, yes. I think that we, maybe when we grew up and got away from",,
LO,Father's influence and had little chance to look around for ourselves that,,
LO,"we saw things a little bit differently. Maybe it was the generation gap,",,
LO,but. . .,,
SS,"Well, if he hated all the presidents do you think that was mostly 'cause",,
SS,he didn't like the federal government?,,
LO,"No, I don't think he hated them all, but I think he just felt that they",,
LO,could have done things differently. And I think : he probably felt,,
LO,that Hoover was one of the better presidents that we had. He disliked,,
LO,Roosevelt very much. He just thought Roosevelt was terrible.,,
SS,"It's funny fron what I've heard, it seems like a number of Democrats",,
SS,became Republicans during Cleveland's time. I think that 1893 depression,,
SS,turned quite a few.,,
LO,That might have had something to do with it. I never did know what it,,
LO,was particularly that caused him to change.,,
