speaker,words,tags,timestamp
WM,brought 'em back here and hung 'em. Three of 'em.,,
WM,"Speaking of the roads a moment ago- the roads, for instance from",,
WM,the Nez Perce Prairies to Lewiston here was just about as rough as you,,
WM,make 'em. Most of the roads went from Craigmont out west to,,
WM,"then down through Soldier Meadows down to Waha, then down to Lewiston.",,
WM,"And that was rough coming down those hills, and just rougher going up,",,
WM,too. They used to tell about cutting a tree down up on top of the hill,,
WM,and tying it on behind the wagons to hold 'em back. Team of horses,,
WM,"couldn't hold 'em, steep. Same way going up there, they'd put what",,
WM,they call roughlocks- ever see a roughlock?,,
SS,"No, but I've heard of them.",,
WM,"Well, you take a wheel, like this and an axle through here and",,
WM,"a chain come down here, a wire, whatever it is and this block sit ac",,
WM,"ross the block, and when your wagon starts back it lifts this chain",,
WM,and this block'd sit down on the ground and the wheel run up against,,
WM,"it. In other words, it drug along all the time on the ground. The",,
WM,"minute you stopped your horses, the load backed against that block.",,
SS,Blocked it.,,
WM,"And than when you go ahead again, why- always going up the hill they",,
WM,had a rough-lock on.,,
WM,Probably had to stop a lot to the horses.,,
WM,"Oh, yeah, you couldn't go about a hundred yards,lsteep spots you was",,
WM,lucky if you got a hundred yards. With a team of horses pulling all,,
WM,they could at hundred yards was quite a little ways to run without any,,
WM,"wind. And coming down a hill, the same way; we had a rough-lock",,
WM,"coming down the hill, which is a piece of metal about the size of my",,
WM,"hand, cut this way, and the wheel backed into Mr. Well that",,
WM,thing was fastened up into the bed.,,
SS,To the bed?,,
WM,Bed of the wagon. And you loosened that about three inches or four,,
WM,"and the wheel would run into this rough-lock- shoe, iron shoe, and",,
WM,"that would drag, wheel wouldn't turn at all, and that's the way they",,
WM,went down a hill.,,
SS,Was there another brake besides that?,,
WM,"Sure, but that was no good then when you put a rough-lock on the wheel",,
WM,"didn t turn at all, just . And there was some danger with that",,
WM,"too, because that sliding, if it wasn't level it would slide off to",,
WM,the lower side with a rough-lock on. Sometimes you'd have to loosen,,
WM,"that, and let the wheel get back over to where the power was.",,
SS,Would people's brakes fail sometimes?,,
WM,"Why sure, you beteha!. Lots of horses been killed. You betcha. Up",,
WM,here when I took a trip from Skagway to Whitehorse in Canada they had,,
WM,"a stretch of road there, railroad built on there- and they claimed",,
WM,there was a thousand horses that had died on that stretch. Main reason,,
WM,they died- with no food. And they'd just work,,
WM,"'em til they died, then get another team. No feed, no way to feed 'em.",,
WM,Snow twenty foot deep and all that stuff. Same way with men up there.,,
WM,"That section of the country, - banker or anything else, he was",,
WM,"just a human being, that's all. His money, nobody's take his money.",,
WM,I was there. This is thirty miles beyond the Arctic Circle. That's,,
WM,up at Kotzebue and Nome. That's where the big gold rush was and the,,
WM,"Yukon. 'Course the Yukon was in Canada, but the river flows down",,
WM,through that section.,,
WM,You know were were talking about religion and it occurred to me to,,
WM,ask you about revivals. Did they have them?,,
WM,"Oh, yeah, you betcha! Lots of revivals. Had revival meetings all",,
WM,over and then later on it turned into chautauquas. They had some r eligious,,
WM,"meetings in that, too. That was supposed to b e an education",,
WM,"deal. Had all the good speakers that got kicked out of congress, or",,
WM,"something, and singers and musicians, and everything in chautauquas.",,
WM,"And that was probably for about three or four years, and the community",,
WM,"would guarantee it. Well, it got dominated by crooks and ambitious",,
WM,people that didn't want to work and it just got rotten. They just quit,,
WM,"it, nobody would attend it, so it folded up. I attended lots of Chau",,
WM,"tauqua meetings around here, Colton, Genesee, Clarkston, towns about",,
WM,that size.,,
WM,"What did people get out of it, when it was good?",,
WM,"Oh, when it first started it was pretty good. You saw these dinner",,
WM,"clubs they used to have, Vears gone by had dinner clubs you had to",,
WM,"join, pay so much a month to belong. You got so many lectures, entertainment",,
WM,once a month and so on. the same way. I had four girl,,
WM,"friends by the name of Anderson, lived at Nez Perce, and they were pret",,
WM,"ty good singers, and they went two years on a tour in the West here,",,
WM,revival meetings.,,
SS,Revivals?,,
WM,"Well, we have one now, of course Billy Graham is one, only he's got",,
WM,"beyond the small, he's gone to the big ones. Same way only-",,
SS,I guess Bill; was around in those days.,,
WM,Yes* BiHy .Down in California- what was that lady's name used,,
WM,to have- The Four Square? The Gospel of Four Square?,,
SS,I've heard of that.,,
WM,"Oh, she finally wound up in a scandal deal down on the beach. What",,
WM,was her fiame? (Aimee Semple Mc Pherson) I went to see her show twice.,,
WM,good show.,,
SS,What were they like out on the Prairie?,,
WM,"Well, they'd usually set up a tent, once in a while they'd have it in",,
WM,a building. And a preacher would come and he'd usually have some kind,,
WM,"of entertainment with him, a couple of singers; men and women, or maybe",,
WM,a couple or more preachers. And they'd preach - not necessarily any,,
WM,"creeds; they wouldn't preach creeds, they would preach religion as a",,
WM,"whole, whether you were Catholic or Protestant. What branch of the",,
WM,"Catholic religion or branch of the Protestant religion, they made no",,
WM,mention of that. It was just religion in general. And most all the,,
WM,places you could join the church of your choice. But his job was to,,
WM,preach the gospel and get you to join the church of your choice. So,,
WM,it was popular. Most of them talked religion as he claimed it was,,
WM,written in the Bible. And it was entertaining. It was educational;,,
WM,"pretty good. Course, the old straightliners, the Howling Methodists",,
WM,"or the Dirty-shirt Baptists, whatever you want to call 'em, why, they",,
WM,"had their own ideas of their creed and the}' didn't like that preacher,",,
WM,he didn't talk their religion and their creed. You had to be sunk,,
WM,"under- you had to be baptised under the water; not sprinkled, and so",,
WM,on.,,
SS,"But these guys wouldn't talk that way, mostly?",,
WM,No. Just talk in general.,,
SS,Did they produce conversions and that kind of thing?,,
WM,"Oh, yes, oh, sure. People used to join the revival meetings by the",,
WM,"hundreds! Go two, three times to church and that was maybe",,
SS,"That's one thing I've heard people say, that there was an awful lot",,
SS,of interest at the time and then a lot of backsliding afterwards.,,
WM,"Oh, yeah. Well, the same way with any religion only this was magni",,
WM,fied. You joined your own- the church of your choice. You might join,,
WM,"an entirely different church than your folks did; lot of 'em did, too.",,
SS,You know when you were talking about some of this work you were doing,,
SS,"as a kid, I was thinking; did the adults, you know, the grown men, did",,
SS,"they help you much, I mean, to show you what to do and how to do it?",,
WM,"Oh, yes, sure. I worked in the field with three horses on a plow when",,
WM,I was eleven years old. My dad was with me; he had six head of horses,,
WM,"on a two bottom gang, and I had a one bottom, and I'd follow along be",,
