speaker,words,tags,timestamp
JBM,doubt that fear of the law is probably at least part of re,,
JBM,"spect for the law, at least for some people. They probably",,
JBM,"go hand in hand, to some extent. But he was such a mildmannered",,
JBM,fellow that it never occurred to me to be afraid,,
JBM,"of him, because it didn't occur to me to be doing the type",,
JBM,of thing that I had to fear him.,,
JBM,But I did hear one instance... I don't recall the in,,
JBM,"dividuals, I know Davy Ellison was one of them that was",,
JBM,"mentioned, that was involved in this. One time when some",,
JBM,"of the kids got fairly noisy at some affair, and somebody",,
JBM,"tried to quiet them down with very little effect, and Pat,",,
JBM,"ususally, you know, he generally didn't take a hand in such",,
JBM,"things; but in this case he did step up, and he just stepped",,
JBM,"in among the boys and said, ""Weil, quiet down,"" and they just",,
JBM,"shut up right there. The law had spoken, so that was it.",,
JBM,"There's a psychology there I think, from that standpoint,",,
JBM,I think he served the town's needs to a large degree.,,
ROB,"It sounds like he really understood, riot intellectualizing",,
ROB,"anything, just understood the town's needs and responded",,
ROB,to them.,,
JBM,I doubt if he did. I just think he was a kind of an,,
JBM,"easy-going affable man, and he hated to... I don't think",,
JBM,he understood hardness or authority. I don't think he was,,
JBM,"a tough man at all. But he was a man whose habit, his way",,
JBM,"of dress, his way of talk, his way of living, was very much",,
JBM,like the lumberjack's way. I suspect that the fact that,,
JBM,he was affable made him much better liked among the lumber,,
JBM,jacks than if he had tried to be hard-handed. They didn't,,
JBM,pay much attention to him most of the time. They know they,,
JBM,didn't have to. They could kind of do what they liked to,,
JBM,"do. If they got too far out of line, and he spoke up...",,
JBM,"Why, if somebody was too drunk to listen or something, why",,
JBM,"Pat, just because he was authority and he was kind of the",,
JBM,"natural leader, at that point, the friend would calm down",,
JBM,the rowdy one. This is the way I picture it. And I think it,,
JBM,probably worked; in that type of people it probably worked,,
JBM,"better than if he'd actually tried to just, you know, handle",,
JBM,a guy.,,
ROB,He tried to hold himself apart from...,,
JBM,Right.,,
SAM,You seem to have a special feeling for Pete Olson in the,,
SAM,"book, the way you describe him. Was that a feeling that a",,
SAM,lot people in the community had about Pete?,,
JBM,"Yes, I think Pete was another one of the people that",,
JBM,you could call a real character. People looked at him as,,
JBM,a character. And off by himself in many ways. He was com,,
JBM,ical in many ways. He was certainly a good citizen. He,,
JBM,"certainly had a wonderful mind, there's no doubt about it.",,
JBM,"People realized that he could remember things, and be more",,
JBM,"accurate in many ways in his memory, and was better informed",,
JBM,"by far, than a lot of people with possibly much more formal",,
JBM,education than Pete had. I don't really know what Pete's,,
JBM,"education, formal education, was)but he was not short suit",,
JBM,ed. He certainly must have been up someplace in the high,,
JBM,"school grade, or something like that. Beyond that, he had",,
JBM,"a mind that acquired information. He had a curious mind,",,
JBM,"and he had a very retentive memory, and he was an ardent",,
JBM,"reader of anything and everything, almost. He",,
JBM,"admired knowledge, but he had very quaint ways.",,
JBM,"His placethat's his meadow right up there, that's",,
JBM,"his farm. (The slaughter house set up in the middle of it,",,
JBM,the old slaughterhouse set up in the middle of it. That's,,
JBM,where they butchered the meat in the older days. Pete,,
JBM,acquired it somewhat later than that. In that period he,,
