speaker,words,tags,timestamp
HR,"Swenson, that picture of him, I still got it, shows a picture of that",,
HR,"snow. We just got out I think it was a day or so, not over two days",,
HR,after we got out of there til that happened.,,
SS,So what happened? Was all the people stuck there?,,
HR,"Oh, God, they were really sunk— no snowplows lirek they got now. No",,
HR,"doggone tractors. Nothin'. They just had to wait til it just— well,",,
HR,"I don't know how they did to get supplies in, but they had to maneuver",,
HR,"some way— the railroad couldn't get in yet. Well, probably the rail",,
HR,road did have snowplows on front that they could get out eventually.,,
HR,"But, it took quite a while, you know, that thirteen feet of snow drop",,
HR,ping down! Whew! God! It was about four or five feet when we left,,
HR,"camp up there,— no it was more than that because, hell, it was seven",,
HR,"feet in Bovill when I got there. And it stayed and just kept snowing,",,
HR,"kept snowing all winter. I tell you, that year, the snow didn't leave",,
HR,"til in May. In Park, God knows when it left in the woods!! (Chuckles)",,
SS,"You were working shoveling snow— the snow shoveling you did in Bovill,",,
SS,that was for the sleigh hauling?,,
HR,"That was for the sleigh hauling. That would be 1913, see.",,
SS,Can you tell me how your aunt made-do without her husband? Would she,,
SS,have any—?,,
HR,"No, she had to take in washing. She got so much a shirt and ironed 'em",,
HR,"and mended 'em. She was a working hpo Say, that woman lived to be",,
HR,"ninety-seven years old, right down here at the home in Lewiston. She",,
HR,was a husky. But the poor thing; she married again and was married,,
HR,"fifty years with the second husband, fellow name of Carl Carlson—",,
HR,"Charlie Carlson, they called him. I guess his name was Carl, but they had to change",,
HR,it to Charlie because this boy of hers was named Carl,,
HR,"too. I think that's the way it was. But, anyway, —",,
SS,So she did remarry? That probably made it a lot easier.,,
HR,"Yeah, well, he had a little farm on Texas Ridge. So they— And he was",,
HR,a carpenter; hell of a good carpenter. So he was making a pretty good,,
HR,"living for 'em. That was a relief to her, but, the kids were growed up",,
HR,"too, by that time. And this Carl, that's down here to Lewiston, I'll",,
HR,"say that much for him, he's the only one of them boys that really hon",,
HR,"ored his mother. He seen to it that she had money, after he got big",,
