speaker,words,tags,timestamp
AS,"state of Idaho in standing, because this Potlatch School Board, which",,
AS,"was Potlatch Lumber Company, they just hired the very best teachers",,
AS,that could be found and they maintained a high degree of education,,
AS,"as far as they went, you know it was just a grade school plus a high",,
AS,school.,,
AS,So they really had an outstanding school system here all,,
AS,"during that period. I don't know, I think possibly that- what I'm",,
AS,"thinking about probably would carry to the entire nation, but you",,
AS,"know, it used to be that every kid in school was taught penmanship",,
AS,and all the subjects that they did carry.the kids were really bril,,
AS,liant in every subject. Now you take right today the average kid,,
AS,"that finishes high school, and I might say probably everyone that",,
AS,"finishes college, you got to have a kind of vivid imagination if",,
AS,you're even going to read their name! You know they can't write.,,
AS,"Kids use typewriters nowdays, you know, they can't write. And they",,
AS,"can't figure, they've got to use a calculator if they're going to",,
AS,do any figuring. But it always wasn't that way before got all,,
AS,these gadgets because you know the kids were taught penmanship; that,,
AS,"was one thing that was pounded into every kid. And another thing too,",,
AS,he was- every kid was really outstanding in being able to read .and,,
AS,"to write and to figure; addition, subtraction, multiplication and",,
AS,"all those things, they were really sharp at it then. Maybe I've",,
AS,"got a wrong picture now, but what kids that I've seen in the last few",,
AS,"years, they can't even figure out change for fifty cents.",,
SS,"I don't know, I've heard that Potlatch had an outstanding school",,
SS,system. I also heard that they divided up the management of the,,
SS,town among the different managers or superintendents of the company,,
SS,and each one had a certain responsibility for running the town. That,,
SS,struck me as an odd kind of way as far as the local people being in,,
SS,"volved in managing a town; you take a town like Troy, where that there's",,
SS,a city council and it's all run by the local people. I was thinking,,
SS,about the schools- that discouraged local people.,,
AS,"No, no, no, it didn*t discourage them at all because, every",,
AS,thing was run so efficiently that- unless it would be seme individual,,
AS,"crackpot, you know you'll find some that always figures that he",,
AS,"could do it better, but you know, a company town is something that",,
AS,was really unique. There wasn't too many of rem in the whole United,,
AS,"States. You found more of 'em, I suppose back in the mining dis",,
AS,tricts in the East where the coal mine operator or company^they,,
AS,"owned these shacks and they owned a company store and- but, you take",,
AS,the way those towns were run absolutely no comparison at all with,,
AS,"the way this town was run. And of course, I don*t know just how",,
AS,"many company towns there were in the lumber industry, but I know of",,
AS,"one more; now Mc Cloud, California, there was a- probably still is-",,
AS,I'm not sure a wholly owned company town. Sawmill operation and it,,
AS,was a big operation. They owned all the houses and the hotel and,,
AS,"everything, but McCloud didn't have quite as good a setup as they",,
AS,"had here, because I've been in McCloud and they never maintainedthe",,
AS,company down there never maintained the sidewalks and the streets,,
AS,as well as they did here.,,
AS,And they never maintained the houses as,,
AS,"good as they did here, I don't believe. And they didn't have quite",,
AS,"as many public facilities in the way of, oh, churches or gymnasiums",,
AS,and stuff like that. Here they had everything; here they had- well,,
AS,"to start with here, they had what they called the Union Church and",,
AS,"that was nondenominational, see, that was all denominations that",,
AS,"wanted to get together. Well then, there was so many Scandinavians;",,
AS,"Swedes and Norwegians, that their State Church over in the country",,
AS,where they come from was Lutheran. So then they wanted»the company,,
AS,to build a Lutheran Church. Well then there was quite a few Cath,,
AS,"olics. Old Bill Deary, the first general manager, was Catholic, so",,
AS,they built a Catholic Church. So they had three churches besides,,
AS,the grade school which went through one through eight grades and,,
AS,then they had.high school went from nine through twelve. And,,
AS,"then this big gymnasium, that I believe I told you about before,",,
AS,and hotels and boardinghouses and a b uilding that housed the- after,,
AS,"they got so that they had moving pictures, why, of course, the",,
AS,company owned the building. The theatre itself was privately run.,,
AS,But they had just about everything here that you would find in any,,
AS,"small town. Confectionery and the poolhall and just, you know every",,
AS,thing that you'd find anywhere.,,
SS,"In terms of selfgovernment; governing the town itself, regulating it,",,
SS,what about these local people in that? Besides the brass. Did the,,
SS,brass really take 95% of that money off to themselves because the,,
SS,company owned the town?,,
AS,"They took 100%. They took it all. The people, they didn't have any",,
AS,"part in it. That is, in the management of the town. The town itselfthe",,
AS,administrator of the town was usually the head bookkeeper in the,,
AS,"office, or auditor or whatever you want to call him. But then they",,
AS,"had what might be classified as a town superintendent, and he was",,
AS,"the one that looked after all the details of the town, that is, I'm",,
AS,"talking about the physical structure of the town, and if anybody had",,
AS,a leaky water faucet or if you thought that your house needed redecora,,
AS,"ting on the inside you'd go down and see him. And of course, if you",,
AS,had a leaky water faucet he'd send the plumber up and have it fixed.,,
AS,And if there was a hole in your sidewalk why they*d send a carpenter,,
AS,up and repair that - they had wooden sidewalks all over the town.,,
AS,And then they had a pretty good schedule about redecorating the houses,,
AS,"on the inside, and painting the outside eyery fiye",,
AS,years. But in the case of somebody moving out of a house and the,,
AS,"wallpaper or the paint or something being in bad shape, why they'd",,
AS,send a crew in an refinish the inside of the house before the next,,
AS,tenant come in. And you take for the amount of rent that was charged-,,
AS,"Now this house, this is a three bedroom house, well when we moved in",,
AS,to this house we paid $20 a month rent. Now you know you can't own,,
AS,"a house for that. And then as I say, anything that needed repairing",,
AS,"why they repaired it. They paid the taxes, you didn't have no taxes",,
AS,to pay or you didn't have any school tax to pay.,,
SS,What kind of advantages do you think this gave the company? Do you,,
SS,think it was really profitable thing for them?,,
AS,"No, it wasn't profitable, no, but they owned everything to begin with",,
AS,and then they kept the ownership and they kept up the maintenance,,
AS,"of everything up to the time when— Oh, top management, you get up",,
AS,"in the board of directors and president of the company, and all that",,
AS,"sort of thing you know, they have their meeting. discuss these",,
AS,"things and finally- gosh, I forget what year we did buy this house.",,
AS,"But anyway, when they sold these houses- Now this is a pretty nice",,
AS,"street that we're on here, in fact, the houses on this street were",,
AS,"built in 1925, so you see they're quite a bit newer than the rest",,
AS,"of the town, that is, the majority of the town. And there's three",,
AS,"houses on this street here, this one and the one across the street",,
AS,"and^one down at the end of the street, were all the same floor plan",,
AS,"and we bought these houses for $3,250. And all the rest of the hou",,
AS,"ses on this street, there's a lot of nice houses here sold for $2,600.",,
AS,So you see they didn't make any money on 'em- that at all. There was,,
AS,people on this street here that - if you wanted to you could buy one,,
AS,of these houses for ten percent down. And then monthly payments on,,
AS,"the purchase of it. So you see on a $2,600 house a ten percent down",,
AS,payment was only $260. And I know that there was one family that lived,,
AS,"here that finally got around - they agreed to buy house, they made",,
AS,a down payment and they probably didn't make over two or three mon,,
AS,"thly payments until they sold out for $6,000. So you see, as far as",,
AS,"the company making money is concerned, they didn t make any^.",,
SS,What do you think the thinking was on maintaining the company town,,
SS,"in the early years? I mean, we talked about the fact that, let's say",,
SS,that in the that they were promoted to become the higherupsthey,,
SS,"were looking for production, was what they wanted, so it's hard",,
SS,for me to believe that they maintained this town as a cojnpany town,,
SS,and put into it what they did for just alturistic reasons.,,
AS,"Well, know, but then you've got to look at it this way too, they",,
AS,undoubtedly figured at the beginning there that it would take so,,
AS,many dwellings to support a certain number of people that would be,,
AS,"working for them to produce what they had to produce. But, if they",,
AS,"didn't have control of these dwellings well then, possibly a big",,
AS,percentage of these dwellings would be occupied by people that didn't,,
AS,work for 'em. Consequently then the people that did work for them,,
AS,"wouldn't have any place to live. So you see, they always had- every",,
AS,time a new family come in they always had a house for 'em. You- could,,
AS,come in today and go down to the office and ask for a house and it,,
AS,"may not be the house that you'd want, but yould have a house to move",,
AS,into tomorrow and possibly in a month or two or six months or some,,
AS,time in the future they would find a house for you more to your li,,
AS,"king. And that way, when they had control of all these houses, why,",,
AS,"they could keep the people satisfied and happy. Oh, I know that at",,
AS,the time that people were paying rent there was lots of them that,,
AS,done a lot of bellyaching about paying rent and money throwed down,,
