speaker,words,tags,timestamp
ML,"actress in Mainland China, she's a famous actress in Mailand China,",,
ML,"for seven hundred, eight hundred million people, and she only gets",,
ML,"five dollars a week. (Laughter) See here, this one here gets seventy",,
ML,thousand dollars a song!,,
SS,It sounds like from the way the families worked and the community,,
SS,"worked here, just here, from the way they— it was expected that each",,
SS,"person would be responsible to the whole community, and wouldn't just",,
SS,act on his wn behalf and do whatever he felt like— sounds like that's,,
SS,a little similar to what the Communists are doing in China.,,
ML,Yeah.,,
SS,Sounds like maybe that goes back to deep feelings in the Chinese peo,,
SS,ple that they can work for the good of the group instead of just for,,
SS,their own good.,,
ML,"Yes. See, the Chinese for a long time was based upon the family.",,
ML,The family as a unit. Just like a molecule. The mclecule is a unit.,,
ML,The Chinese figured if you can raise your family and run your family,,
ML,"good, therefore, you can run the village. That's the next unit up,",,
ML,"the little village, then if you can run that good, then you run the",,
ML,"county, and you run the state, you run that good, then you can run",,
ML,the government. That's the way the Chinese — based upon the theory,,
ML,"that way, see. But if you can manage those things ar do well, then",,
ML,"you can run the whole thing. If you can manage China well, then you",,
ML,"can run the whole world well. See, because, that based upon the",,
ML,theory that you can do that.,,
SS,It sounds Confusian.,,
ML,"Yes, that's what Confusius did. Yeah, that's what Confusius'",,
ML,"based upon the family. I don't know, sometimes I don't know, whether",,
ML,"this idea—in a ways before China was bad too, then the families got",,
ML,so strong— the bigger families got bigger and then they fight amongst,,
ML,"themselves. One family fight against the other family, because, in",,
ML,"other words, the county and the state government wasn't strong enough",,
ML,"to cover the family. In other words,— but now at the present time",,
ML,the central government controls the whole works and everybodyhave,,
ML,to work for one unit.,,
SS,"One thing, this man the way he looks at it and traces the different",,
SS,"groups— he says, and I'm curious to know if you think this is true",,
SS,he says that the first-|ongs or the secret societies was the Triadhe,,
SS,"calls it the Triad Society, but he says that it started in China",,
SS,"in about the seventeenth century, and it was a movement to—was",,
SS,against being—Dynasty want to restore the Ming Dynasty.,,
SS,And that was the beginning of what became the societies— the tongs,,
SS,"in America when they came over. Then when they came over here, they",,
SS,brought it over.,,
ML,"Yeah, to a certain point. At that time, you see, those families were",,
ML,together back in China. When they come over here they all in one unit,,
ML,"by itself, so if you happened to be a Smith and a Jones that was",,
ML,friends in China— although you lived in different part of the coun,,
ML,"try, therefore, when you get to the United States, then you waM",,
ML,"friends, one another. So therefore, you just automatically go",,
ML,there because so respect you that way. That's all. You,,
ML,"have to have that in order to survive.: Otherwise, individually taey",,
ML,"knock you off and you have no way of doing it. It was survival,",,
ML,that's what it is.,,
SS,"But then, he talks about another,besides the families, and besides",,
SS,the societies— another group that he talks about— he calls it the,,
SS,Or I don't know how you'd say it. But it's what they,,
SS,sometimes called the six companies.,,
ML,"Yeah, what do you call it?",,
SS,And he said that that was separate in Chinatown in San Francisco.,,
ML,"Oh, yeah.",,
SS,That that was led by the merchants.,,
ML,Yeah. 11 just like a chamber of commerce. Something like a cham,,
ML,"ber of commerce. See, the merchants tl get together, and then they",,
ML,form it so they can import. The merchants do it themselves to con,,
ML,"trol the thing, too, see. Otherwise — the one, like I say, wheffcyou",,
ML,come from the tong—when Smith and Jones come together— that one,,
ML,"doesn't do business, see. That one— we are related because our an",,
ML,"cestors way back there are related, so therefore, we are friends.",,
ML,"But actually, we help one another out financially, but we don't do",,
ML,"business. I do some business for you— as a general rule, we don't.",,
ML,"Although we can get together and pot up some money, then go into business. That's",,
ML,"fine, but it would not be— doing business that",,
ML,"way. See where the other one, the six companies, those guys are mer",,
ML,"chants, just like a chamber of commerce. In other words, those mer",,
