speaker,words,tags,timestamp
AB,"and I'd always kill a bobcat or two down in there, and coyotes that was akillin'",,
AB,deer. And there was afew lynx cats in there. They'd weigh about,,
AB,"35-40 pounds, they were pretty good size. The lynx cats, they had tassels",,
AB,"on their ears, the bobcats didn't.",,
SS,Was there difference in their habits?,,
AB,"Well you take them bobcats and the lynx cats, they'd jump on adeer's back.",,
AB,"They'd jump out of a tree and onto their back, and then they'd cut their",,
AB,spinal cord. But the coyotes'd generally hamstring 'em. There is one place,,
AB,"over across Corral Creek there, I shot only three deer on that place, but I",,
AB,"killed three deer with two shot. Two was a-runnin' right abreast, right side",,
AB,"to me, and I shot through one and killed the other one behind of it. And",,
AB,the third one I shot through two little pines and killed that behind of the,,
AB,two pine.,,
SS,Why do you think you're such a darn good shot?,,
AB,Well when Iherded cattle Ididn't have nothing else to do than to practice.,,
AB,"And the boss, he had agun. He'd always come up every two weeks and bring",,
AB,"some provision up to me, and we'd generally have ashooting match every night.",,
AB,"And you know .22 cartridges, you could buy them by the box, ten cents a box",,
AB,"for .22 shorts, or three boxes for 25 cents, so it didn't cost much to shoot.",,
AB,"Well that's all I did shooting, there was thousands of chipmunks. Iwas",,
AB,"shooting at chipmunks all the time. And then when Iwanted abird, I'd just",,
AB,"take the gun out and kill the bird and have something to eat, have a bird",,
AB,for me and the dog.,,
SS,"When you think back, do some times seem like they were good times, and some",,
SS,times like they were bad times?,,
AB,"Oh, at time there were bad times all right. Iremember in -91 or 2, in",,
AB,"the Cleveland's times, by god the times was tough. About the only thing",,
AB,we had was alittle bread and milk and eggs to eat. And Igot so tired of,,
AB,eggs that I never wanted to eat eggs since.,,
SS,"What about the good times, which times were good times?",,
AB,"Well, during the McKinley time we started in getting pretty good times",,
AB,"again. And then during World's War Iit was pretty good times, and also in",,
AB,World's War II. The Potlatch camp was right over here during World's War II.,,
AB,There is one fella up at Bovill that was flunky in camp over here when the,,
AB,camp was over here. I seen him last summer. We had quite a visit.,,
SS,Uhat about the depression in 1929 and around in there? Was that areally,,
SS,hard time here?,,
AB,"Oh yeah, it was pretty close. Yes, it was pretty hard time. Alot of the",,
AB,"banks went hay...went flooey then. Yes, the bank in Deary went haywire, and",,
AB,the bank in Bovill.,,
SS,What about Troy?,,
AB,"Well Troy was damned near gone, if it ain't been for old Green...",,
